time,tank pressure,chamber pressure,nozzle outlet pressure,oxidizer consumption,fuel consumption,oxidizer mass flow,fuel mass flow,O/F,oxidizer mass flow flux,port diameter,fuel recession velocity,experimental c star,throat diameter,gamma,thrust coefficient,nozzle area ratio,thrust,total impulse,
1.38,3.98185e+06,1.99411e+06,279000,0.229715,0.0454289,0.164581,0.0330912,4.97357,152.702,0.0370445,0.000724066,1277.91,0.0127,1.14065,1.45744,3.00081,361.886,503.262,
1.39,3.98099e+06,1.99382e+06,279000,0.231361,0.0457598,0.164546,0.0330929,4.97224,152.549,0.0370589,0.00072382,1277.94,0.0127,1.14065,1.45744,3.00081,361.834,506.881,
1.4,3.98014e+06,1.99353e+06,279000,0.233007,0.0460907,0.16451,0.0330946,4.97091,152.397,0.0370734,0.000723575,1277.98,0.0127,1.14065,1.45744,3.00081,361.782,510.499,
1.41,3.97928e+06,1.99365e+06,279000,0.234652,0.0464217,0.164516,0.0330991,4.97041,152.284,0.0370879,0.000723392,1277.98,0.0127,1.14065,1.45743,3.00081,361.803,514.117,
1.42,3.97842e+06,1.99336e+06,279000,0.236297,0.0467526,0.164481,0.0331008,4.96908,152.133,0.0371024,0.000723147,1278.02,0.0127,1.14066,1.45743,3.00081,361.75,517.734,
1.43,3.97757e+06,1.99307e+06,279000,0.237942,0.0470836,0.164445,0.0331025,4.96775,151.981,0.0371168,0.000722903,1278.05,0.0127,1.14066,1.45743,3.00081,361.698,521.352,
1.44,3.97671e+06,1.99278e+06,279000,0.239587,0.0474147,0.16441,0.0331042,4.96643,151.83,0.0371313,0.000722658,1278.08,0.0127,1.14066,1.45743,3.00081,361.646,524.968,
1.45,3.97586e+06,1.99249e+06,279000,0.241231,0.0477457,0.164374,0.0331059,4.9651,151.679,0.0371457,0.000722414,1278.12,0.0127,1.14066,1.45743,3.00081,361.593,528.584,
1.46,3.975e+06,1.99261e+06,279000,0.242875,0.0480767,0.16438,0.0331105,4.9646,151.567,0.0371602,0.000722232,1278.12,0.0127,1.14067,1.45743,3.00081,361.614,532.201,
1.47,3.97414e+06,1.99232e+06,279000,0.244519,0.0484078,0.164345,0.0331121,4.96328,151.417,0.0371746,0.000721988,1278.16,0.0127,1.14067,1.45743,3.00081,361.562,535.816,
1.48,3.97329e+06,1.99203e+06,279000,0.246162,0.0487389,0.164309,0.0331138,4.96195,151.266,0.037189,0.000721745,1278.19,0.0127,1.14067,1.45743,3.00081,361.509,539.432,
1.49,3.97243e+06,1.99174e+06,279000,0.247805,0.0490701,0.164274,0.0331155,4.96063,151.116,0.0372035,0.000721501,1278.22,0.0127,1.14067,1.45743,3.00081,361.457,543.047,
1.5,3.97158e+06,1.99145e+06,279000,0.249448,0.0494012,0.164238,0.0331172,4.95931,150.967,0.0372179,0.000721258,1278.26,0.0127,1.14068,1.45743,3.00081,361.405,546.661,
1.51,3.97072e+06,1.99157e+06,279000,0.251091,0.0497324,0.164244,0.0331217,4.95881,150.855,0.0372323,0.000721077,1278.26,0.0127,1.14068,1.45743,3.00081,361.425,550.275,
1.52,3.96986e+06,1.99128e+06,279000,0.252733,0.0500636,0.164209,0.0331234,4.95749,150.706,0.0372467,0.000720834,1278.3,0.0127,1.14068,1.45743,3.00081,361.373,553.889,
1.53,3.96901e+06,1.99099e+06,279000,0.254376,0.0503948,0.164173,0.033125,4.95617,150.557,0.0372612,0.000720592,1278.33,0.0127,1.14068,1.45743,3.00081,361.32,557.503,
1.54,3.96815e+06,1.9907e+06,279000,0.256018,0.050726,0.164138,0.0331267,4.95485,150.408,0.0372756,0.000720349,1278.36,0.0127,1.14068,1.45743,3.00081,361.268,561.115,
1.55,3.96729e+06,1.99041e+06,278000,0.257659,0.0510573,0.164102,0.0331283,4.95353,150.259,0.03729,0.000720107,1278.4,0.0127,1.14069,1.45689,3.00081,361.079,564.727,
1.56,3.96644e+06,1.99052e+06,279000,0.2593,0.0513886,0.164108,0.0331328,4.95303,150.148,0.0373044,0.000719927,1278.4,0.0127,1.14069,1.45743,3.00081,361.236,568.339,
1.57,3.96558e+06,1.99023e+06,278000,0.260941,0.0517199,0.164073,0.0331345,4.95171,150,0.0373188,0.000719685,1278.44,0.0127,1.14069,1.45689,3.00081,361.047,571.95,
1.58,3.96473e+06,1.98994e+06,278000,0.262582,0.0520512,0.164037,0.0331361,4.95039,149.852,0.0373332,0.000719443,1278.47,0.0127,1.14069,1.45689,3.00081,360.995,575.56,
1.59,3.96387e+06,1.98965e+06,278000,0.264223,0.0523826,0.164001,0.0331378,4.94908,149.704,0.0373475,0.000719202,1278.5,0.0127,1.1407,1.45689,3.00081,360.942,579.17,
1.6,3.96301e+06,1.98936e+06,278000,0.265863,0.0527139,0.163966,0.0331394,4.94776,149.556,0.0373619,0.000718961,1278.54,0.0127,1.1407,1.45689,3.00081,360.889,582.779,
1.61,3.96216e+06,1.98948e+06,278000,0.267503,0.0530453,0.163972,0.0331439,4.94727,149.447,0.0373763,0.000718781,1278.54,0.0127,1.1407,1.45688,3.00081,360.91,586.388,
1.62,3.9613e+06,1.98919e+06,278000,0.269142,0.0533767,0.163936,0.0331455,4.94595,149.3,0.0373907,0.000718541,1278.58,0.0127,1.1407,1.45688,3.00081,360.857,589.997,
1.63,3.96045e+06,1.9889e+06,278000,0.270782,0.0537082,0.163901,0.0331472,4.94463,149.153,0.037405,0.0007183,1278.61,0.0127,1.1407,1.45688,3.00081,360.804,593.605,
1.64,3.95959e+06,1.98861e+06,278000,0.272421,0.0540396,0.163865,0.0331488,4.94332,149.006,0.0374194,0.000718059,1278.64,0.0127,1.14071,1.45688,3.00081,360.752,597.213,
1.65,3.95873e+06,1.98832e+06,278000,0.27406,0.0543711,0.163829,0.0331504,4.942,148.859,0.0374338,0.000717819,1278.68,0.0127,1.14071,1.45688,3.00081,360.699,600.82,
1.66,3.95788e+06,1.98843e+06,278000,0.275698,0.0547026,0.163835,0.0331549,4.94152,148.75,0.0374481,0.000717641,1278.68,0.0127,1.14071,1.45688,3.00081,360.719,604.427,
1.67,3.95702e+06,1.98814e+06,278000,0.277337,0.0550341,0.1638,0.0331565,4.9402,148.604,0.0374625,0.000717401,1278.72,0.0127,1.14071,1.45688,3.00081,360.667,608.034,
1.68,3.95616e+06,1.98785e+06,278000,0.278975,0.0553657,0.163764,0.0331581,4.93889,148.458,0.0374768,0.000717161,1278.75,0.0127,1.14072,1.45688,3.00081,360.614,611.641,
1.69,3.95531e+06,1.98756e+06,278000,0.280613,0.0556973,0.163729,0.0331597,4.93757,148.312,0.0374911,0.000716921,1278.78,0.0127,1.14072,1.45688,3.00081,360.561,615.247,
1.7,3.95445e+06,1.98767e+06,278000,0.28225,0.0560289,0.163735,0.0331642,4.93709,148.204,0.0375055,0.000716744,1278.79,0.0127,1.14072,1.45688,3.00081,360.581,618.852,
1.71,3.9536e+06,1.98738e+06,278000,0.283888,0.0563605,0.163699,0.0331658,4.93578,148.059,0.0375198,0.000716505,1278.82,0.0127,1.14072,1.45688,3.00081,360.528,622.458,
1.72,3.95274e+06,1.98709e+06,278000,0.285525,0.0566921,0.163663,0.0331674,4.93446,147.914,0.0375341,0.000716266,1278.85,0.0127,1.14072,1.45688,3.00081,360.475,626.063,
1.73,3.95188e+06,1.98679e+06,278000,0.287162,0.0570238,0.163628,0.033169,4.93315,147.769,0.0375485,0.000716027,1278.89,0.0127,1.14073,1.45688,3.00081,360.422,629.667,
1.74,3.95103e+06,1.9865e+06,278000,0.288798,0.0573555,0.163592,0.0331706,4.93184,147.624,0.0375628,0.000715788,1278.92,0.0127,1.14073,1.45688,3.00081,360.369,633.271,
1.75,3.95017e+06,1.98662e+06,278000,0.290434,0.0576872,0.163598,0.033175,4.93136,147.517,0.0375771,0.000715612,1278.93,0.0127,1.14073,1.45688,3.00081,360.39,636.875,
1.76,3.94932e+06,1.98632e+06,278000,0.29207,0.0580189,0.163562,0.0331766,4.93005,147.373,0.0375914,0.000715374,1278.96,0.0127,1.14073,1.45688,3.00081,360.337,640.479,
1.77,3.94846e+06,1.98603e+06,278000,0.293706,0.0583507,0.163527,0.0331782,4.92874,147.228,0.0376057,0.000715136,1278.99,0.0127,1.14074,1.45688,3.00081,360.284,644.082,
1.78,3.9476e+06,1.98574e+06,278000,0.295341,0.0586824,0.163491,0.0331798,4.92743,147.084,0.03762,0.000714898,1279.03,0.0127,1.14074,1.45688,3.00081,360.231,647.685,
1.79,3.94675e+06,1.98545e+06,278000,0.296976,0.0590142,0.163455,0.0331813,4.92612,146.941,0.0376343,0.00071466,1279.06,0.0127,1.14074,1.45688,3.00081,360.178,651.287,
1.8,3.94589e+06,1.98556e+06,278000,0.298611,0.059346,0.163461,0.0331858,4.92564,146.834,0.0376486,0.000714484,1279.06,0.0127,1.14074,1.45688,3.00081,360.198,654.888,
1.81,3.94503e+06,1.98527e+06,278000,0.300246,0.0596779,0.163426,0.0331873,4.92433,146.691,0.0376629,0.000714247,1279.1,0.0127,1.14074,1.45688,3.00081,360.145,658.49,
1.82,3.94418e+06,1.98497e+06,278000,0.30188,0.0600097,0.16339,0.0331889,4.92303,146.548,0.0376772,0.00071401,1279.13,0.0127,1.14075,1.45688,3.00081,360.092,662.091,
1.83,3.94332e+06,1.98468e+06,278000,0.303514,0.0603416,0.163354,0.0331905,4.92172,146.405,0.0376914,0.000713773,1279.16,0.0127,1.14075,1.45688,3.00081,360.038,665.692,
1.84,3.94247e+06,1.98439e+06,278000,0.305148,0.0606735,0.163318,0.033192,4.92041,146.262,0.0377057,0.000713536,1279.2,0.0127,1.14075,1.45688,3.00081,359.985,669.292,
1.85,3.94161e+06,1.9845e+06,278000,0.306781,0.0610054,0.163324,0.0331965,4.91994,146.157,0.03772,0.000713362,1279.2,0.0127,1.14075,1.45688,3.00081,360.006,672.892,
1.86,3.94075e+06,1.98421e+06,278000,0.308415,0.0613374,0.163289,0.033198,4.91863,146.014,0.0377342,0.000713125,1279.24,0.0127,1.14075,1.45688,3.00081,359.952,676.492,
1.87,3.9399e+06,1.98391e+06,278000,0.310048,0.0616693,0.163253,0.0331995,4.91733,145.872,0.0377485,0.000712889,1279.27,0.0127,1.14076,1.45688,3.00081,359.899,680.091,
1.88,3.93904e+06,1.98362e+06,278000,0.31168,0.0620013,0.163217,0.0332011,4.91602,145.73,0.0377627,0.000712653,1279.3,0.0127,1.14076,1.45688,3.00081,359.846,683.69,
1.89,3.93818e+06,1.98332e+06,277000,0.313313,0.0623333,0.163182,0.0332026,4.91472,145.588,0.037777,0.000712417,1279.34,0.0127,1.14076,1.45633,3.00081,359.657,687.287,
1.9,3.93733e+06,1.98344e+06,277000,0.314945,0.0626654,0.163188,0.033207,4.91425,145.484,0.0377912,0.000712243,1279.34,0.0127,1.14076,1.45633,3.00081,359.677,690.884,
1.91,3.93647e+06,1.98314e+06,277000,0.316577,0.0629974,0.163152,0.0332086,4.91294,145.342,0.0378055,0.000712008,1279.37,0.0127,1.14077,1.45633,3.00081,359.624,694.481,
1.92,3.93562e+06,1.98285e+06,277000,0.318208,0.0633295,0.163116,0.0332101,4.91164,145.201,0.0378197,0.000711772,1279.41,0.0127,1.14077,1.45633,3.00081,359.57,698.076,
1.93,3.93476e+06,1.98255e+06,277000,0.31984,0.0636616,0.16308,0.0332116,4.91034,145.06,0.037834,0.000711537,1279.44,0.0127,1.14077,1.45633,3.00081,359.517,701.672,
1.94,3.9339e+06,1.98267e+06,277000,0.321471,0.0639937,0.163086,0.033216,4.90987,144.956,0.0378482,0.000711364,1279.44,0.0127,1.14077,1.45633,3.00081,359.537,705.267,
1.95,3.93305e+06,1.98237e+06,277000,0.323101,0.0643258,0.163051,0.0332176,4.90857,144.816,0.0378624,0.00071113,1279.48,0.0127,1.14077,1.45633,3.00081,359.484,708.862,
1.96,3.93219e+06,1.98208e+06,277000,0.324732,0.064658,0.163015,0.0332191,4.90726,144.675,0.0378766,0.000710895,1279.51,0.0127,1.14078,1.45633,3.00081,359.43,712.457,
1.97,3.93134e+06,1.98178e+06,277000,0.326362,0.0649902,0.162979,0.0332206,4.90596,144.535,0.0378908,0.000710661,1279.54,0.0127,1.14078,1.45633,3.00081,359.377,716.051,
1.98,3.93048e+06,1.98149e+06,277000,0.327992,0.0653224,0.162943,0.0332221,4.90467,144.395,0.0379051,0.000710426,1279.58,0.0127,1.14078,1.45633,3.00081,359.323,719.644,
1.99,3.92962e+06,1.9816e+06,277000,0.329622,0.0656546,0.162949,0.0332265,4.9042,144.292,0.0379193,0.000710254,1279.58,0.0127,1.14078,1.45633,3.00081,359.343,723.238,
2,3.92877e+06,1.9813e+06,277000,0.331251,0.0659868,0.162913,0.033228,4.9029,144.152,0.0379335,0.00071002,1279.61,0.0127,1.14078,1.45633,3.00081,359.29,726.831,
2.01,3.92791e+06,1.98101e+06,277000,0.332881,0.0663191,0.162878,0.0332295,4.9016,144.013,0.0379477,0.000709787,1279.65,0.0127,1.14079,1.45633,3.00081,359.236,730.424,
2.02,3.92705e+06,1.98071e+06,277000,0.33451,0.0666514,0.162842,0.033231,4.9003,143.874,0.0379618,0.000709553,1279.68,0.0127,1.14079,1.45633,3.00081,359.183,734.016,
2.03,3.9262e+06,1.98042e+06,277000,0.336138,0.0669837,0.162806,0.0332325,4.899,143.735,0.037976,0.00070932,1279.71,0.0127,1.14079,1.45633,3.00081,359.129,737.607,
2.04,3.92534e+06,1.98053e+06,277000,0.337767,0.067316,0.162812,0.0332368,4.89854,143.633,0.0379902,0.000709149,1279.72,0.0127,1.14079,1.45633,3.00081,359.149,741.199,
2.05,3.92449e+06,1.98023e+06,277000,0.339395,0.0676484,0.162776,0.0332383,4.89724,143.494,0.0380044,0.000708916,1279.75,0.0127,1.1408,1.45633,3.00081,359.095,744.79,
2.06,3.92363e+06,1.97994e+06,277000,0.341023,0.0679807,0.16274,0.0332398,4.89595,143.355,0.0380186,0.000708683,1279.78,0.0127,1.1408,1.45633,3.00081,359.042,748.38,
2.07,3.92277e+06,1.97964e+06,277000,0.34265,0.0683131,0.162704,0.0332413,4.89465,143.217,0.0380327,0.00070845,1279.82,0.0127,1.1408,1.45633,3.00081,358.988,751.971,
2.08,3.92192e+06,1.97935e+06,277000,0.344277,0.0686455,0.162669,0.0332427,4.89336,143.079,0.0380469,0.000708218,1279.85,0.0127,1.1408,1.45633,3.00081,358.934,755.56,
2.09,3.92106e+06,1.97946e+06,277000,0.345904,0.0689779,0.162675,0.0332471,4.89289,142.978,0.0380611,0.000708047,1279.86,0.0127,1.1408,1.45633,3.00081,358.954,759.15,
2.1,3.92021e+06,1.97916e+06,277000,0.347531,0.0693104,0.162639,0.0332486,4.8916,142.84,0.0380752,0.000707815,1279.89,0.0127,1.14081,1.45633,3.00081,358.901,762.739,
2.11,3.91935e+06,1.97886e+06,277000,0.349157,0.0696429,0.162603,0.03325,4.8903,142.702,0.0380894,0.000707583,1279.92,0.0127,1.14081,1.45633,3.00081,358.847,766.328,
2.12,3.91849e+06,1.97857e+06,277000,0.350784,0.0699754,0.162567,0.0332515,4.88901,142.565,0.0381035,0.000707352,1279.95,0.0127,1.14081,1.45633,3.00081,358.793,769.916,
2.13,3.91764e+06,1.97868e+06,277000,0.35241,0.0703079,0.162573,0.0332559,4.88855,142.464,0.0381177,0.000707182,1279.96,0.0127,1.14081,1.45633,3.00081,358.813,773.504,
2.14,3.91678e+06,1.97838e+06,277000,0.354035,0.0706404,0.162537,0.0332573,4.88726,142.327,0.0381318,0.000706951,1279.99,0.0127,1.14081,1.45633,3.00081,358.759,777.092,
2.15,3.91592e+06,1.97809e+06,277000,0.355661,0.070973,0.162501,0.0332588,4.88597,142.19,0.038146,0.00070672,1280.02,0.0127,1.14082,1.45633,3.00081,358.705,780.679,
2.16,3.91507e+06,1.97779e+06,277000,0.357286,0.0713056,0.162465,0.0332602,4.88467,142.054,0.0381601,0.000706488,1280.06,0.0127,1.14082,1.45632,3.00081,358.651,784.266,
2.17,3.91421e+06,1.97749e+06,277000,0.358911,0.0716382,0.162429,0.0332617,4.88338,141.917,0.0381742,0.000706258,1280.09,0.0127,1.14082,1.45632,3.00081,358.597,787.852,
2.18,3.91336e+06,1.9776e+06,277000,0.360535,0.0719708,0.162435,0.033266,4.88293,141.817,0.0381883,0.000706089,1280.09,0.0127,1.14082,1.45632,3.00081,358.618,791.438,
2.19,3.9125e+06,1.97731e+06,277000,0.36216,0.0723034,0.1624,0.0332674,4.88164,141.681,0.0382025,0.000705858,1280.13,0.0127,1.14082,1.45632,3.00081,358.564,795.024,
2.2,3.91164e+06,1.97701e+06,277000,0.363784,0.0726361,0.162364,0.0332689,4.88035,141.545,0.0382166,0.000705628,1280.16,0.0127,1.14083,1.45632,3.00081,358.509,798.609,
2.21,3.91079e+06,1.97671e+06,277000,0.365408,0.0729687,0.162328,0.0332703,4.87906,141.41,0.0382307,0.000705398,1280.19,0.0127,1.14083,1.45632,3.00081,358.455,802.194,
2.22,3.90993e+06,1.97641e+06,276000,0.367031,0.0733014,0.162292,0.0332717,4.87777,141.274,0.0382448,0.000705168,1280.23,0.0127,1.14083,1.45577,3.00081,358.266,805.778,
2.23,3.90908e+06,1.97652e+06,276000,0.368654,0.0736342,0.162298,0.0332761,4.87731,141.175,0.0382589,0.000705,1280.23,0.0127,1.14083,1.45577,3.00081,358.286,809.361,
2.24,3.90822e+06,1.97622e+06,276000,0.370277,0.0739669,0.162262,0.0332775,4.87602,141.04,0.038273,0.00070477,1280.26,0.0127,1.14084,1.45577,3.00081,358.232,812.943,
2.25,3.90736e+06,1.97593e+06,276000,0.3719,0.0742997,0.162226,0.0332789,4.87474,140.905,0.0382871,0.000704541,1280.3,0.0127,1.14084,1.45577,3.00081,358.177,816.525,
2.26,3.90651e+06,1.97563e+06,276000,0.373522,0.0746324,0.16219,0.0332803,4.87345,140.77,0.0383012,0.000704312,1280.33,0.0127,1.14084,1.45577,3.00081,358.123,820.107,
2.27,3.90565e+06,1.97533e+06,276000,0.375144,0.0749652,0.162154,0.0332817,4.87216,140.635,0.0383152,0.000704082,1280.36,0.0127,1.14084,1.45577,3.00081,358.069,823.688,
2.28,3.90479e+06,1.97544e+06,276000,0.376766,0.075298,0.16216,0.0332861,4.87171,140.537,0.0383293,0.000703915,1280.37,0.0127,1.14084,1.45577,3.00081,358.089,827.269,
2.29,3.90394e+06,1.97514e+06,276000,0.378388,0.0756309,0.162124,0.0332875,4.87043,140.403,0.0383434,0.000703687,1280.4,0.0127,1.14085,1.45577,3.00081,358.035,830.849,
2.3,3.90308e+06,1.97484e+06,276000,0.380009,0.0759638,0.162088,0.0332888,4.86914,140.269,0.0383575,0.000703458,1280.43,0.0127,1.14085,1.45577,3.00081,357.981,834.429,
2.31,3.90223e+06,1.97454e+06,276000,0.38163,0.0762966,0.162052,0.0332902,4.86786,140.135,0.0383715,0.00070323,1280.46,0.0127,1.14085,1.45577,3.00081,357.926,838.009,
2.32,3.90137e+06,1.97465e+06,276000,0.383251,0.0766295,0.162058,0.0332946,4.8674,140.038,0.0383856,0.000703063,1280.47,0.0127,1.14085,1.45577,3.00081,357.946,841.588,
2.33,3.90051e+06,1.97436e+06,276000,0.384871,0.0769625,0.162022,0.033296,4.86612,139.904,0.0383997,0.000702835,1280.5,0.0127,1.14085,1.45577,3.00081,357.892,845.167,
2.34,3.89966e+06,1.97406e+06,276000,0.386492,0.0772954,0.161986,0.0332973,4.86484,139.771,0.0384137,0.000702607,1280.53,0.0127,1.14086,1.45577,3.00081,357.838,848.746,
2.35,3.8988e+06,1.97376e+06,276000,0.388112,0.0776284,0.16195,0.0332987,4.86355,139.637,0.0384278,0.000702379,1280.57,0.0127,1.14086,1.45577,3.00081,357.783,852.324,
2.36,3.89795e+06,1.97346e+06,276000,0.389732,0.0779614,0.161914,0.0333001,4.86227,139.504,0.0384418,0.000702152,1280.6,0.0127,1.14086,1.45577,3.00081,357.729,855.902,
2.37,3.89709e+06,1.97357e+06,276000,0.391351,0.0782944,0.16192,0.0333044,4.86182,139.408,0.0384558,0.000701986,1280.6,0.0127,1.14086,1.45577,3.00081,357.749,859.479,
2.38,3.89623e+06,1.97327e+06,276000,0.39297,0.0786274,0.161884,0.0333058,4.86054,139.275,0.0384699,0.000701759,1280.64,0.0127,1.14086,1.45577,3.00081,357.695,863.056,
2.39,3.89538e+06,1.97297e+06,276000,0.394589,0.0789604,0.161848,0.0333071,4.85926,139.142,0.0384839,0.000701532,1280.67,0.0127,1.14087,1.45577,3.00081,357.64,866.633,
2.4,3.89452e+06,1.97267e+06,276000,0.396208,0.0792935,0.161812,0.0333085,4.85798,139.01,0.0384979,0.000701305,1280.7,0.0127,1.14087,1.45577,3.00081,357.585,870.209,
2.41,3.89366e+06,1.97237e+06,276000,0.397826,0.0796266,0.161776,0.0333099,4.8567,138.878,0.038512,0.000701078,1280.73,0.0127,1.14087,1.45577,3.00081,357.531,873.785,
2.42,3.89281e+06,1.97248e+06,276000,0.399444,0.0799597,0.161782,0.0333142,4.85625,138.782,0.038526,0.000700914,1280.74,0.0127,1.14087,1.45577,3.00081,357.551,877.36,
2.43,3.89195e+06,1.97218e+06,276000,0.401062,0.0802928,0.161746,0.0333155,4.85497,138.65,0.03854,0.000700687,1280.77,0.0127,1.14087,1.45577,3.00081,357.496,880.935,
2.44,3.8911e+06,1.97188e+06,276000,0.402679,0.0806259,0.16171,0.0333169,4.85369,138.519,0.038554,0.000700461,1280.8,0.0127,1.14088,1.45577,3.00081,357.442,884.51,
2.45,3.89024e+06,1.97157e+06,276000,0.404297,0.0809591,0.161674,0.0333182,4.85242,138.387,0.038568,0.000700235,1280.84,0.0127,1.14088,1.45577,3.00081,357.387,888.084,
2.46,3.88938e+06,1.97169e+06,276000,0.405914,0.0812923,0.16168,0.0333225,4.85197,138.292,0.038582,0.000700071,1280.84,0.0127,1.14088,1.45577,3.00081,357.407,891.658,
2.47,3.88853e+06,1.97138e+06,276000,0.40753,0.0816255,0.161644,0.0333238,4.85069,138.161,0.038596,0.000699845,1280.87,0.0127,1.14088,1.45577,3.00081,357.353,895.232,
2.48,3.88767e+06,1.97108e+06,276000,0.409147,0.0819587,0.161608,0.0333252,4.84942,138.03,0.03861,0.00069962,1280.91,0.0127,1.14088,1.45576,3.00081,357.298,898.805,
2.49,3.88682e+06,1.97078e+06,276000,0.410763,0.0822919,0.161572,0.0333265,4.84814,137.899,0.038624,0.000699394,1280.94,0.0127,1.14089,1.45576,3.00081,357.243,902.378,
2.5,3.88596e+06,1.97048e+06,276000,0.412379,0.0826252,0.161535,0.0333278,4.84686,137.768,0.038638,0.000699169,1280.97,0.0127,1.14089,1.45576,3.00081,357.188,905.95,
2.51,3.8851e+06,1.97059e+06,276000,0.413995,0.0829585,0.161542,0.0333321,4.84642,137.674,0.038652,0.000699006,1280.97,0.0127,1.14089,1.45576,3.00081,357.209,909.522,
2.52,3.88425e+06,1.97029e+06,276000,0.41561,0.0832918,0.161505,0.0333334,4.84515,137.544,0.0386659,0.000698781,1281.01,0.0127,1.14089,1.45576,3.00081,357.154,913.094,
2.53,3.88339e+06,1.96999e+06,276000,0.417225,0.0836251,0.161469,0.0333348,4.84387,137.413,0.0386799,0.000698556,1281.04,0.0127,1.14089,1.45576,3.00081,357.099,916.665,
2.54,3.88253e+06,1.96969e+06,275000,0.41884,0.0839584,0.161433,0.0333361,4.8426,137.284,0.0386939,0.000698331,1281.07,0.0127,1.1409,1.45521,3.00081,356.908,920.235,
2.55,3.88168e+06,1.96938e+06,275000,0.420455,0.0842918,0.161397,0.0333374,4.84132,137.154,0.0387078,0.000698107,1281.1,0.0127,1.1409,1.45521,3.00081,356.854,923.804,
2.56,3.88082e+06,1.96949e+06,275000,0.422069,0.0846252,0.161403,0.0333417,4.84088,137.06,0.0387218,0.000697945,1281.11,0.0127,1.1409,1.45521,3.00081,356.874,927.373,
2.57,3.87997e+06,1.96919e+06,275000,0.423683,0.0849586,0.161367,0.033343,4.83961,136.931,0.0387358,0.000697721,1281.14,0.0127,1.1409,1.45521,3.00081,356.819,930.941,
2.58,3.87911e+06,1.96889e+06,275000,0.425297,0.085292,0.161331,0.0333443,4.83834,136.801,0.0387497,0.000697497,1281.17,0.0127,1.14091,1.45521,3.00081,356.764,934.509,
2.59,3.87825e+06,1.96859e+06,275000,0.42691,0.0856254,0.161295,0.0333456,4.83706,136.672,0.0387637,0.000697273,1281.21,0.0127,1.14091,1.45521,3.00081,356.709,938.076,
2.6,3.8774e+06,1.9687e+06,275000,0.428523,0.0859589,0.161301,0.0333498,4.83663,136.579,0.0387776,0.000697111,1281.21,0.0127,1.14091,1.45521,3.00081,356.729,941.643,
2.61,3.87654e+06,1.96839e+06,275000,0.430136,0.0862923,0.161265,0.0333511,4.83536,136.451,0.0387915,0.000696888,1281.24,0.0127,1.14091,1.45521,3.00081,356.674,945.211,
2.62,3.87568e+06,1.96809e+06,275000,0.431749,0.0866259,0.161228,0.0333524,4.83408,136.322,0.0388055,0.000696665,1281.27,0.0127,1.14091,1.45521,3.00081,356.619,948.777,
2.63,3.87483e+06,1.96779e+06,275000,0.433362,0.0869594,0.161192,0.0333537,4.83281,136.194,0.0388194,0.000696441,1281.31,0.0127,1.14092,1.45521,3.00081,356.564,952.343,
2.64,3.87397e+06,1.96748e+06,275000,0.434974,0.0872929,0.161156,0.033355,4.83154,136.065,0.0388333,0.000696218,1281.34,0.0127,1.14092,1.45521,3.00081,356.509,955.908,
2.65,3.87312e+06,1.96759e+06,275000,0.436585,0.0876264,0.161162,0.0333592,4.83111,135.973,0.0388472,0.000696058,1281.34,0.0127,1.14092,1.45521,3.00081,356.529,959.473,
2.66,3.87226e+06,1.96729e+06,275000,0.438197,0.08796,0.161126,0.0333605,4.82984,135.845,0.0388612,0.000695835,1281.38,0.0127,1.14092,1.45521,3.00081,356.474,963.038,
2.67,3.8714e+06,1.96699e+06,275000,0.439808,0.0882936,0.16109,0.0333618,4.82857,135.717,0.0388751,0.000695612,1281.41,0.0127,1.14092,1.45521,3.00081,356.418,966.603,
2.68,3.87055e+06,1.96668e+06,275000,0.44142,0.0886272,0.161053,0.0333631,4.8273,135.59,0.038889,0.00069539,1281.44,0.0127,1.14093,1.4552,3.00081,356.363,970.167,
